1613512078,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512078,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512078,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512078,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512078,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512078,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512078,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.6,0,0,0/0,0.2,94,38,0
1613512078,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512078,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512078,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0
1613512078,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0
1613512078,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512078,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0,"exampe
"
1613512078,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512078,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.3,0,0,0/0,0.1,100,40,0
1613512078,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.3,0,0,0/0,0.1,100,40,0
1613512105,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512105,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512105,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512105,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512105,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512105,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512105,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.6,0,0,0/0,0.2,94,38,0
1613512105,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512105,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512105,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0
1613512105,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0
1613512105,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512105,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0,"leaving
"
1613512105,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512105,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.3,0,0,0/0,0.1,100,40,0
1613512105,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.3,0,0,0/0,0.1,100,40,0
1613512163,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512163,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512163,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512163,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512163,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512163,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512163,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.6,0,0,0/0,0.2,94,38,0
1613512163,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512163,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512163,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0
1613512163,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0
1613512163,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512163,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0,"leaving
"
1613512218,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512218,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512218,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512218,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512218,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512218,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512218,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.6,0,0,0/0,0.2,94,38,0
1613512218,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512218,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512218,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0
1613512218,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0
1613512218,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512218,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0,"leaving
"
1613512218,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512218,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.3,0,0,0/0,0.1,100,40,0
1613512218,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.3,0,0,0/0,0.1,100,40,0
1613512534,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512534,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512534,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512534,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512534,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512534,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512534,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.6,0,0,0/0,0.2,94,38,0
1613512534,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512534,900_226000923031,AAA,A2,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,94,38,0
1613512534,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0
1613512534,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0
1613512534,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512534,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,100,40,0,"leaving
"
1613512534,900_226000923031,AAA,A3,00:00:00.000,1,00.00000,000.00000,A,A,U,0.5,0,0,0/0,0.1,105,41,0
1613512534,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.3,0,0,0/0,0.1,100,40,0
1613512534,900_226000923031,AAA,A1,00:00:00.000,1,00.00000,000.00000,A,A,U,0.3,0,0,0/0,0.1,100,40,0
